03/09/2018,PoP-AP,PoP-RS,0,83798,106139031578947,106414,160334632099556,106264,106306,106352
03/09/2018,PoP-AP,PoP-SC,0,76607,930708288973385,194912,117182749507657,80091,94841,101704
03/09/2018,PoP-AP,PoP-SE,0,63308,100976982142857,109635,870013043014107,93750,107.26,107358
03/09/2018,PoP-AP,PoP-SP,0,67211,78858421686747,128179,863777661541195,67590,83917,84134
03/09/2018,PoP-AP,PoP-TO,0,33067,331691135531136,35302,0.16419652275868,33114,33154,33195
03/09/2018,PoP-BA,PoP-AC,4,80761,105850812977099,131451,191958547480689,80870,1059175,130946
03/09/2018,PoP-BA,PoP-AL,0,9975,132418700361011,19216,179913815651733,10078,12799,15517
03/09/2018,PoP-BA,PoP-AM,0,83090,846913359683795,97696,41059901626825,83178,83238,90485
03/09/2018,PoP-BA,PoP-AP,0,65896,955323406113538,104492,866952006488207,88540,102090,102183
03/09/2018,PoP-BA,PoP-CE,0,24287,415141972318339,101123,318305158629785,24334,24396,100500
03/09/2018,PoP-BA,PoP-DF,0,38479,402749633699633,53107,430317571924663,38516,38557,45808
03/09/2018,PoP-BA,PoP-ES,0,12981,15276037593985,17769,167267295704294,13077,15389,17709
03/09/2018,PoP-BA,PoP-GO,0,41283,433847003484321,58592,494045484805805,41326,41363,57143
03/09/2018,PoP-BA,PoP-MA,0,37985,684721015037594,75085,123752223826421,38065,74242,74280
03/09/2018,PoP-BA,PoP-MG,0,20688,208031697416974,22736,0.19523082437135,20743,20768,20802
03/09/2018,PoP-BA,PoP-MS,0,56946,656067832699619,87721,295189662840027,61430,66186,66271
03/09/2018,PoP-BA,PoP-MT,0,56650,584693321167883,75282,385786042866953,56715,56763,65251
03/09/2018,PoP-BA,PoP-PA,0,48354,774402022058824,86961,891691988252839,71032,845455,84672
03/09/2018,PoP-BA,PoP-PB,0,15629,157339290780142,17040,0.144238318281889,15678,15711,15760
03/09/2018,PoP-BA,PoP-PE,0,11410,114955259515571,12624,0.115506584338533,11456,11481,11505
03/09/2018,PoP-BA,PoP-PI,0,27059,458278,131744,313313230075067,27127,271935,100417
03/09/2018,PoP-BA,PoP-PR,0,35724,388296714801444,72196,274898635146208,36579,38893,41258
03/09/2018,PoP-BA,PoP-RJ,0,23022,249706902985075,28184,142039841603705,23094,25407,27692
03/09/2018,PoP-BA,PoP-RN,0,18272,18401537037037,19668,0.088171156838013,18356,18395,18432
03/09/2018,PoP-BA,PoP-RO,2,74391,104716622137405,132296,19722574256254,74548,111782,124916
03/09/2018,PoP-BA,PoP-RR,0,93073,945888560000001,108006,400639630098408,93122,93162,100304
03/09/2018,PoP-BA,PoP-RS,0,47168,577209479553903,151567,188980232521967,49534,52882,63160
03/09/2018,PoP-BA,PoP-SC,0,41782,498861904761905,147180,151782303522298,43583,46420,53409
03/09/2018,PoP-BA,PoP-SE,0,5634,575373090909091,7609,0.179048357119263,5692,5724,5769
03/09/2018,PoP-BA,PoP-SP,0,30709,3417330078125,83798,509771803843362,30775,33079,35409
03/09/2018,PoP-BA,PoP-TO,0,55869,579297653429603,71867,506102986875369,55954,55990,71799
03/09/2018,PoP-CE,PoP-AC,2,72947,114725822525597,174692,340626243763853,73076,117125,170557
03/09/2018,PoP-CE,PoP-AL,0,17153,351782613240418,97130,32297283025621,17210,17285,93477
03/09/2018,PoP-CE,PoP-AM,0,73920,879728745247148,150501,294703986458752,74011,74087,150182
03/09/2018,PoP-CE,PoP-AP,100,0,0,0,0,0,0,0
03/09/2018,PoP-DF,PoP-AC,2,42676,676933992395438,122154,193825237819225,42789,66703,92952
03/09/2018,PoP-DF,PoP-AL,0,45784,459894483985765,49592,0.367563169996273,45856,45920,45984
03/09/2018,PoP-DF,PoP-AM,0,51021,511254535315985,51221,0.0389592529995598,51070,51129,51173
03/09/2018,PoP-DF,PoP-AP,0,51126,512197033898305,51410,0.0328086157212836,51182,512185,51261
03/09/2018,PoP-DF,PoP-BA,0,38470,402756022304833,53090,434556207674298,38514,38554,45845
03/09/2018,PoP-DF,PoP-CE,0,29355,473572242647059,105732,32357091033535,29400,29451,105606
03/09/2018,PoP-DF,PoP-ES,0,29847,377994763636363,82132,655795354144983,29891,34760,44667
03/09/2018,PoP-DF,PoP-GO,0,3197,32642969924812,3355,0.0196362715586212,3239,3264,3289
03/09/2018,PoP-DF,PoP-MA,0,43052,431073633093525,43195,0.0254473552830253,43075,431065,43139
03/09/2018,PoP-DF,PoP-MG,0,18159,240048763636364,69848,154862433954432,18186,18219,48184
03/09/2018,PoP-DF,PoP-MS,0,27938,283821345454545,52849,179241445043414,28048,28124,28168
03/09/2018,PoP-DF,PoP-MT,0,19235,198956007326007,88885,45754289333961,19319,19371,19420
03/09/2018,PoP-DF,PoP-PA,0,32881,329998472727273,33078,0.0364090499897399,32949,33006,33042
03/09/2018,PoP-DF,PoP-PB,0,39349,394364584980237,39512,0.0257329705219981,39406,39435,39467
03/09/2018,PoP-DF,PoP-PE,0,41825,418737093425606,41937,0.0237859073047725,41847,41869,41906
03/09/2018,PoP-DF,PoP-PI,0,49430,56279105839416,92695,502237728685006,49507,57555,57610
03/09/2018,PoP-DF,PoP-PR,0,21640,469867030075188,47713,331063722392613,47603,47642,47673
03/09/2018,PoP-DF,PoP-RJ,0,19795,269406113074205,100806,972479424625892,19867,24643,50879
03/09/2018,PoP-DF,PoP-RN,0,36729,368086,39304,0.15781153414774,36762,367985,36834
03/09/2018,PoP-DF,PoP-RO,0,37064,658178210116731,118021,188108971885488,37146,69709,87315
03/09/2018,PoP-DF,PoP-RR,0,55016,551543497757848,55617,0.137641339583701,55054,55095,55399
03/09/2018,PoP-DF,PoP-RS,0,42297,623491172161172,62672,17678070498861,62560,62589,62623
03/09/2018,PoP-DF,PoP-SC,0,25232,345708248175183,127991,180391597543564,26229,28828,40393
03/09/2018,PoP-DF,PoP-SE,0,43646,451417237762238,54447,312468253162322,43724,437635,50411
03/09/2018,PoP-DF,PoP-SP,0,15727,177141014492754,67723,657822525863221,15823,166175,17464
03/09/2018,PoP-DF,PoP-TO,0,18514,186140553505535,19775,0.0753415474792021,18583,18608,18641
03/09/2018,PoP-ES,PoP-AC,2,73398,102190611764706,128133,195243608530154,76803,98420,126989
03/09/2018,PoP-ES,PoP-AL,0,22533,281086487455197,32749,216789953175279,25125,27696,30402
03/09/2018,PoP-ES,PoP-AM,0,74495,780636136363636,86973,165487273423368,74629,782305,79018
03/09/2018,PoP-ES,PoP-AP,0,79849,962657085201794,119321,108657249460794,79949,95476,110312
03/09/2018,PoP-ES,PoP-BA,0,13035,1521502734375,18687,169390901300737,13079,153995,17721
03/09/2018,PoP-ES,PoP-CE,0,36859,562148505747126,117850,317114487452071,36943,39301,115420
03/09/2018,PoP-ES,PoP-DF,0,29854,375809109589041,45404,543103061602322,29911,347675,44641
03/09/2018,PoP-ES,PoP-GO,0,32649,42421061728395,90238,773346932454625,32711,38974,48851
03/09/2018,PoP-ES,PoP-MA,0,72503,792699813432835,117350,571306935775718,72705,801245,86821
03/09/2018,PoP-ES,PoP-MG,0,18145,285966727272727,37994,628761024385525,18202,28071,37925
03/09/2018,PoP-ES,PoP-MS,0,41969,453797306273063,83441,577276929992271,42137,43016,57514
03/09/2018,PoP-ES,PoP-MT,0,48037,525012214285714,89969,365777855017493,48123,52668,53545
03/09/2018,PoP-ES,PoP-PA,0,62321,801150769230769,117611,112811465757661,62458,82045,92800
03/09/2018,PoP-ES,PoP-PB,0,28208,310578988764045,32934,153719655758597,28283,30601,32906
03/09/2018,PoP-ES,PoP-PE,0,23992,264452813559322,28716,165293295875771,24029,26343,28660
03/09/2018,PoP-ES,PoP-PI,0,39658,517068823529412,135915,1877761274485,39729,42082,83880
03/09/2018,PoP-ES,PoP-PR,0,23136,243795267175572,112534,574617627028342,23201,24043,24900
03/09/2018,PoP-ES,PoP-RJ,0,10463,105518786764706,10615,0.0238035468473607,10521,10553,10580
03/09/2018,PoP-ES,PoP-RN,0,30884,336901939163498,35681,164034753242676,30953,33276,35589
03/09/2018,PoP-ES,PoP-RO,0,69454,967288072727273,137078,193243662704549,70407,100260,120660
03/09/2018,PoP-ES,PoP-RR,0,84560,880648189655172,103596,211060893574535,84812,88104,89249
03/09/2018,PoP-ES,PoP-RS,0,34478,401237508417508,130457,923688403234012,34665,38006,47872
03/09/2018,PoP-ES,PoP-SC,0,27503,369311868131868,127531,187966983673401,27708,31035,41319
03/09/2018,PoP-ES,PoP-SE,0,18209,206363977272727,23200,166020513785685,18280,20.6,22904
03/09/2018,PoP-ES,PoP-SP,0,18104,195061272727273,81768,702630126934064,18171,18205,18254
03/09/2018,PoP-ES,PoP-TO,0,47289,587940188679245,73306,719971402444104,47334,61005,68525
03/09/2018,PoP-GO,PoP-AC,4,39848,669325178571428,126893,19206379036441,39974,69055,90146
03/09/2018,PoP-GO,PoP-AL,0,49940,501576590909091,53196,0.456735329162815,50002,500535,50128
03/09/2018,PoP-GO,PoP-AM,0,49178,493002862745098,49374,0.0402761189330736,49248,49303,49351
03/09/2018,PoP-GO,PoP-AP,0,47642,477222844036697,47802,0.028034571120379,47685,47725,47757
03/09/2018,PoP-GO,PoP-BA,0,41265,433359402985075,58020,505859716199646,41334,413735,57164
03/09/2018,PoP-GO,PoP-CE,0,33509,493567471264368,110014,309063675155305,33561,33606,109742
03/09/2018,PoP-GO,PoP-DF,0,3226,32808768115942,3338,0.0207123864210006,3253,32805,3307
03/09/2018,PoP-GO,PoP-ES,0,32648,418062814814815,58562,647928806228597,32708,38784,48679
